	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
11:120280607	0.718919681	0.715424932	0.711904143	0.708357553	0.704785407	0.701187964	0.697565496	0.693918282	0.690246615	0.6865508	0.68283115	0.679087992	0.675321663	0.671532512	0.667720898	0.663887192	0.660031774	0.656155037	0.652257383	0.648339227	0.644400991	0.640443111	0.63646603	0.632470204	0.628456096	0.62442418	0.620374941	0.616308871	0.612226472	0.608128256	0.604014741	0.599886457	0.595743938	0.59158773	0.587418385	0.583236461	0.579042526	0.574837152	0.57062092	0.566394414	0.562158229	0.55791296	0.553659211	0.549397589	0.545128707	0.540853182	0.536571634	0.532284687	0.527992968	0.523697107	0.519397737	0.515095492	0.510791009	0.506484924	0.502177878	0.497870508	0.493563455	0.489257356	0.484952851	0.480650578	0.476351172	0.472055268	0.467763499	0.463476495	0.459194882	0.454919286	0.450650326	0.44638862	0.442134779	0.437889411	0.43365312	0.429426503	0.425210152	0.421004653	0.416810585	0.412628524	0.408459034	0.404302675	0.40016	0.396031553	0.391917869	0.387819478	0.383736899	0.379670642	0.375621211	0.371589099	0.367574788	0.363578754	0.35960146	0.355643361	0.351704903	0.347786518	0.343888632	0.340011658	0.336155998	0.332322045	0.328510181	0.324720776	0.320954189	0.317210769	0.313490853	0.309794768	0.306122829	0.302475338	0.29885259	0.295254865	0.291682434	0.288135554	0.284614475	0.281119431	0.277650649	0.274208343	0.270792716	0.267403959	0.264042254	0.260707772	0.257400672	0.254121102	0.250869202	0.247645098	0.24444891	0.241280743	0.238140695	0.235028853	0.231945295	0.228890087	0.225863289	0.222864948	0.219895104
11:120280614	0.830307012	0.827117574	0.823880906	0.820596784	0.817265006	0.813885385	0.810457756	0.806981972	0.803457906	0.799885455	0.796264534	0.792595084	0.788877068	0.785110471	0.781295305	0.777431606	0.773519436	0.769558884	0.765550064	0.76149312	0.757388221	0.753235568	0.749035388	0.74478794	0.740493511	0.73615242	0.731765015	0.727331677	0.722852816	0.718328877	0.713760334	0.709147695	0.704491499	0.699792319	0.695050758	0.690267455	0.685443079	0.680578331	0.675673946	0.670730692	0.665749366	0.660730798	0.655675851	0.650585418	0.645460421	0.640301814	0.635110581	0.629887733	0.624634311	0.619351383	0.614040046	0.608701419	0.603336651	0.597946913	0.5925334	0.587097329	0.581639941	0.576162494	0.570666268	0.565152562	0.559622688	0.554077979	0.548519779	0.542949446	0.537368353	0.53177788	0.526179418	0.520574365	0.514964129	0.509350118	0.503733748	0.498116436	0.492499599	0.486884654	0.481273019	0.475666103	0.470065315	0.464472057	0.458887721	0.453313692	0.447751346	0.442202043	0.436667136	0.431147958	0.42564583	0.420162056	0.41469792	0.40925469	0.403833611	0.398435909	0.393062786	0.387715421	0.38239497	0.377102563	0.371839303	0.366606268	0.361404509	0.356235045	0.351098871	0.34599695	0.340930214	0.335899568	0.330905882	0.325949998	0.321032724	0.316154838	0.311317085	0.306520177	0.301764796	0.297051588	0.292381169	0.287754123	0.283170998	0.278632313	0.274138554	0.269690175	0.265287597	0.260931211	0.256621376	0.25235842	0.248142641	0.243974307	0.239853656	0.235780896	0.231756208	0.227779743	0.223851626	0.219971954	0.216140797
11:120280616	0.762418666	0.758868624	0.755282563	0.751660623	0.748002962	0.744309754	0.740581192	0.736817484	0.733018856	0.729185553	0.725317835	0.721415984	0.717480295	0.713511085	0.709508689	0.705473458	0.701405764	0.697305995	0.693174559	0.689011883	0.684818411	0.680594606	0.676340949	0.672057939	0.667746095	0.663405953	0.659038065	0.654643003	0.650221356	0.645773731	0.64130075	0.636803053	0.632281297	0.627736156	0.623168317	0.618578485	0.61396738	0.609335735	0.604684301	0.600013838	0.595325124	0.590618948	0.585896112	0.581157429	0.576403725	0.571635836	0.566854609	0.5620609	0.557255576	0.552439511	0.547613586	0.542778693	0.537935727	0.533085592	0.528229194	0.523367447	0.518501268	0.513631577	0.508759297	0.503885352	0.499010668	0.494136173	0.489262792	0.484391451	0.479523074	0.474658584	0.469798898	0.464944932	0.460097598	0.4552578	0.450426439	0.44560441	0.440792598	0.435991884	0.431203138	0.426427222	0.421664989	0.416917282	0.412184932	0.407468761	0.402769576	0.398088176	0.393425344	0.388781851	0.384158454	0.379555896	0.374974906	0.370416195	0.365880464	0.361368394	0.356880651	0.352417886	0.347980731	0.343569803	0.339185701	0.334829007	0.330500285	0.326200081	0.321928925	0.317687325	0.313475775	0.309294748	0.3051447	0.301026067	0.296939269	0.292884706	0.288862759	0.284873792	0.280918149	0.276996158	0.273108126	0.269254345	0.265435086	0.261650604	0.257901135	0.254186899	0.250508098	0.246864916	0.243257521	0.239686063	0.236150679	0.232651484	0.229188582	0.225762059	0.222371986	0.219018418	0.215701397	0.212420947	0.209177082
11:120280618	0.829323361	0.826093142	0.82281485	0.819488262	0.816113178	0.812689412	0.809216801	0.805695204	0.802124497	0.798504583	0.794835385	0.791116849	0.787348948	0.783531677	0.779665059	0.775749142	0.771784	0.767769736	0.763706481	0.759594393	0.755433661	0.751224502	0.746967166	0.742661931	0.738309107	0.733909036	0.729462091	0.72496868	0.720429239	0.715844241	0.711214191	0.706539626	0.701821117	0.697059271	0.692254724	0.687408149	0.682520252	0.677591772	0.672623482	0.667616186	0.662570724	0.657487966	0.652368816	0.647214208	0.64202511	0.636802517	0.631547457	0.626260987	0.620944193	0.615598188	0.610224114	0.604823139	0.599396455	0.593945281	0.588470858	0.58297445	0.577457343	0.571920842	0.566366274	0.560794981	0.555208323	0.549607675	0.543994426	0.538369979	0.532735747	0.527093154	0.52144363	0.515788616	0.510129556	0.504467898	0.498805094	0.493142597	0.487481858	0.481824329	0.476171456	0.470524682	0.464885443	0.459255168	0.453635275	0.448027173	0.442432261	0.43685192	0.43128752	0.425740414	0.420211937	0.414703407	0.409216121	0.403751357	0.398310367	0.392894386	0.387504619	0.38214225	0.376808435	0.371504303	0.366230958	0.360989473	0.355780891	0.350606228	0.345466468	0.340362563	0.335295436	0.330265977	0.325275041	0.320323455	0.315412009	0.310541463	0.30571254	0.300925933	0.296182299	0.291482264	0.286826416	0.282215315	0.277649483	0.273129412	0.268655558	0.264228347	0.259848171	0.255515391	0.251230333	0.246993296	0.242804546	0.238664317	0.234572816	0.230530217	0.226536669	0.22259229	0.21869717	0.214851373	0.211054935
11:120280638	0.888459626	0.88606896	0.883633765	0.881153501	0.878627634	0.876055634	0.873436983	0.870771167	0.868057682	0.865296036	0.862485742	0.85962633	0.856717338	0.853758318	0.850748835	0.84768847	0.844576816	0.841413485	0.838198106	0.834930323	0.831609802	0.828236227	0.824809303	0.821328757	0.817794338	0.814205818	0.810562993	0.806865687	0.803113748	0.79930705	0.795445499	0.791529025	0.787557592	0.783531193	0.779449852	0.775313628	0.77112261	0.766876924	0.762576729	0.758222221	0.753813631	0.749351228	0.744835319	0.740266249	0.735644401	0.730970199	0.726244105	0.721466623	0.716638297	0.711759712	0.706831494	0.701854311	0.696828873	0.691755929	0.686636273	0.681470738	0.676260201	0.671005578	0.665707827	0.660367947	0.654986976	0.649565992	0.644106114	0.638608496	0.633074333	0.627504855	0.621901328	0.616265055	0.610597371	0.604899646	0.599173279	0.593419701	0.587640374	0.581836785	0.57601045	0.570162906	0.564295719	0.558410472	0.55250877	0.546592236	0.540662512	0.53472125	0.52877012	0.5228108	0.516844979	0.510874352	0.504900621	0.498925491	0.492950667	0.486977856	0.481008762	0.475045084	0.469088516	0.463140742	0.457203439	0.451278268	0.445366881	0.439470911	0.433591976	0.427731672	0.421891577	0.416073246	0.41027821	0.404507974	0.398764016	0.393047787	0.387360706	0.381704163	0.376079516	0.370488087	0.364931166	0.359410006	0.353925826	0.348479805	0.343073085	0.33770677	0.332381924	0.327099572	0.321860696	0.316666241	0.311517108	0.306414158	0.30135821	0.296350043	0.29139039	0.286479948	0.281619369	0.276809264	0.272050203
11:120280642	0.783296875	0.779741783	0.776145035	0.77250669	0.768826823	0.765105531	0.761342931	0.757539161	0.753694378	0.749808763	0.745882517	0.741915865	0.737909052	0.733862346	0.729776041	0.725650449	0.721485909	0.717282782	0.713041453	0.70876233	0.704445846	0.700092458	0.695702645	0.691276913	0.686815789	0.682319825	0.677789598	0.673225708	0.668628778	0.663999455	0.65933841	0.654646336	0.64992395	0.645171989	0.640391215	0.635582411	0.63074638	0.625883948	0.620995961	0.616083284	0.611146803	0.606187421	0.601206062	0.596203665	0.591181189	0.586139606	0.581079907	0.576003097	0.570910194	0.56580223	0.560680251	0.555545314	0.550398486	0.545240845	0.540073479	0.534897483	0.529713959	0.524524019	0.519328775	0.514129348	0.508926862	0.503722441	0.498517213	0.493312307	0.488108849	0.482907968	0.477710787	0.472518428	0.467332007	0.462152637	0.456981422	0.451819463	0.44666785	0.441527665	0.43639998	0.431285857	0.426186347	0.421102486	0.416035301	0.410985801	0.405954983	0.400943828	0.395953301	0.390984349	0.386037902	0.381114873	0.376216155	0.371342622	0.36649513	0.361674511	0.356881579	0.352117126	0.347381922	0.342676717	0.338002234	0.333359179	0.32874823	0.324170046	0.31962526	0.315114481	0.310638297	0.30619727	0.301791939	0.297422818	0.293090398	0.288795145	0.284537503	0.28031789	0.276136701	0.271994308	0.267891058	0.263827277	0.259803265	0.255819301	0.251875641	0.247972517	0.244110142	0.240288704	0.236508371	0.23276929	0.229071586	0.225415364	0.22180071	0.218227689	0.214696346	0.211206709	0.207758786	0.204352568	0.200988027
11:120280709	0.635278713	0.632900459	0.630515718	0.628124587	0.625727167	0.62332356	0.620913868	0.618498197	0.616076649	0.613649333	0.611216354	0.608777823	0.606333847	0.603884538	0.601430007	0.598970367	0.596505731	0.594036215	0.591561934	0.589083003	0.586599542	0.584111667	0.581619499	0.579123158	0.576622764	0.57411844	0.571610307	0.56909849	0.566583112	0.564064298	0.561542174	0.559016866	0.556488501	0.553957206	0.55142311	0.548886341	0.546347028	0.543805302	0.541261292	0.538715129	0.536166945	0.53361687	0.531065038	0.52851158	0.525956629	0.523400318	0.52084278	0.51828415	0.51572456	0.513164145	0.510603039	0.508041376	0.505479291	0.502916918	0.500354392	0.497791847	0.495229418	0.49266724	0.490105447	0.487544174	0.484983554	0.482423723	0.479864813	0.47730696	0.474750297	0.472194956	0.469641072	0.467088777	0.464538203	0.461989482	0.459442747	0.456898129	0.454355758	0.451815764	0.449278279	0.44674343	0.444211348	0.44168216	0.439155993	0.436632976	0.434113234	0.431596894	0.429084079	0.426574915	0.424069525	0.421568031	0.419070557	0.416577223	0.414088149	0.411603455	0.409123259	0.40664768	0.404176834	0.401710837	0.399249804	0.396793849	0.394343084	0.391897622	0.389457574	0.387023048	0.384594155	0.382171001	0.379753694	0.377342338	0.374937038	0.372537896	0.370145016	0.367758497	0.365378439	0.36300494	0.360638098	0.358278008	0.355924766	0.353578463	0.351239193	0.348907046	0.346582111	0.344264477	0.341954231	0.339651457	0.337356241	0.335068665	0.332788811	0.330516758	0.328252586	0.325996371	0.32374819	0.321508118	0.319276228
11:120280735	0.796860571	0.794294837	0.791705168	0.789091554	0.786453991	0.78379248	0.781107031	0.778397657	0.775664379	0.772907224	0.770126225	0.767321422	0.764492862	0.761640597	0.758764689	0.755865204	0.752942217	0.749995808	0.747026067	0.744033088	0.741016975	0.737977838	0.734915796	0.731830973	0.728723503	0.725593525	0.72244119	0.719266651	0.716070075	0.712851631	0.7096115	0.706349868	0.703066932	0.699762893	0.696437964	0.693092363	0.689726316	0.686340059	0.682933835	0.679507893	0.676062492	0.672597898	0.669114385	0.665612234	0.662091736	0.658553186	0.65499689	0.651423159	0.647832314	0.64422468	0.640600592	0.63696039	0.633304424	0.629633049	0.625946626	0.622245525	0.618530121	0.614800795	0.611057937	0.60730194	0.603533206	0.59975214	0.595959155	0.592154669	0.588339104	0.584512889	0.580676459	0.57683025	0.572974705	0.569110274	0.565237406	0.561356559	0.557468191	0.553572766	0.549670751	0.545762616	0.541848834	0.537929881	0.534006235	0.530078377	0.526146789	0.522211957	0.518274366	0.514334504	0.510392859	0.506449922	0.502506182	0.498562131	0.494618258	0.490675055	0.486733012	0.482792619	0.478854364	0.474918737	0.470986222	0.467057306	0.463132471	0.4592122	0.45529697	0.451387258	0.447483539	0.443586283	0.439695958	0.435813028	0.431937954	0.428071192	0.424213196	0.420364415	0.416525292	0.412696267	0.408877775	0.405070246	0.401274104	0.397489769	0.393717654	0.389958167	0.386211711	0.382478681	0.378759468	0.375054455	0.37136402	0.367688532	0.364028357	0.360383851	0.356755364	0.35314324	0.349547814	0.345969416	0.342408366
11:120280751	0.760351382	0.757632395	0.754892505	0.752131774	0.749350272	0.746548076	0.743725266	0.740881929	0.738018158	0.735134051	0.732229714	0.729305257	0.726360796	0.723396454	0.72041236	0.71740865	0.714385462	0.711342946	0.708281254	0.705200546	0.702100988	0.698982751	0.695846015	0.692690962	0.689517785	0.686326679	0.683117849	0.679891503	0.676647856	0.673387132	0.670109557	0.666815365	0.663504796	0.660178097	0.656835519	0.65347732	0.650103764	0.646715121	0.643311666	0.63989368	0.63646145	0.633015268	0.629555432	0.626082245	0.622596015	0.619097057	0.615585688	0.612062234	0.608527021	0.604980385	0.601422663	0.597854198	0.594275337	0.590686432	0.587087839	0.583479917	0.57986303	0.576237546	0.572603836	0.568962274	0.56531324	0.561657113	0.557994279	0.554325124	0.550650039	0.546969416	0.543283651	0.53959314	0.535898282	0.532199479	0.528497134	0.524791651	0.521083436	0.517372897	0.51366044	0.509946476	0.506231413	0.502515662	0.498799633	0.495083736	0.491368383	0.487653983	0.483940946	0.480229681	0.476520596	0.4728141	0.469110598	0.465410495	0.461714195	0.4580221	0.454334609	0.450652121	0.44697503	0.443303732	0.439638616	0.435980071	0.432328483	0.428684233	0.4250477	0.421419262	0.41779929	0.414188153	0.410586216	0.406993841	0.403411385	0.3998392	0.396277636	0.392727037	0.389187743	0.385660089	0.382144405	0.378641018	0.375150247	0.371672407	0.368207811	0.364756762	0.361319559	0.357896498	0.354487868	0.35109395	0.347715023	0.344351358	0.341003221	0.337670872	0.334354566	0.331054549	0.327771066	0.32450435	0.321254633
11:120282519	0.917138991	0.916069298	0.914987076	0.913892211	0.912784589	0.911664098	0.910530621	0.909384047	0.908224259	0.907051145	0.90586459	0.904664479	0.9034507	0.902223137	0.900981677	0.899726206	0.898456611	0.897172779	0.895874596	0.89456195	0.893234727	0.891892818	0.890536109	0.889164489	0.887777849	0.886376077	0.884959065	0.883526703	0.882078884	0.880615499	0.879136442	0.877641607	0.87613089	0.874604184	0.873061388	0.8715024	0.869927117	0.86833544	0.86672727	0.865102509	0.86346106	0.861802829	0.860127722	0.858435645	0.856726509	0.855000223	0.8532567	0.851495854	0.849717599	0.847921855	0.846108539	0.844277572	0.842428878	0.840562382	0.838678009	0.836775691	0.834855357	0.832916942	0.830960381	0.828985613	0.826992578	0.82498122	0.822951484	0.820903319	0.818836676	0.816751509	0.814647775	0.812525432	0.810384445	0.808224778	0.806046401	0.803849284	0.801633404	0.799398738	0.797145268	0.794872979	0.79258186	0.790271903	0.787943104	0.785595461	0.783228978	0.780843662	0.778439523	0.776016576	0.773574839	0.771114335	0.76863509	0.766137135	0.763620505	0.761085238	0.758531377	0.755958971	0.753368071	0.750758733	0.748131018	0.745484991	0.742820722	0.740138286	0.73743776	0.734719229	0.731982781	0.729228508	0.726456508	0.723666884	0.720859742	0.718035195	0.715193359	0.712334356	0.709458312	0.706565359	0.703655632	0.700729273	0.697786428	0.694827248	0.691851888	0.688860509	0.685853277	0.682830362	0.679791938	0.676738188	0.673669295	0.670585448	0.667486844	0.664373681	0.661246163	0.658104499	0.654948903	0.651779592	0.64859679
11:120351042	0.442056755	0.365735037	0.323786855	0.295608918	0.274763841	0.258426765	0.24511753	0.233968813	0.224431321	0.216136615	0.208826379	0.202313002	0.196456253	0.191148775	0.186306698	0.181863357	0.177764958	0.173967518	0.170434655	0.167135965	0.164045799	0.161142342	0.158406895	0.155823325	0.153377621	0.151057545	0.148852353	0.146752565	0.144749777	0.14283651	0.141006079	0.139252491	0.137570348	0.13595478	0.134401375	0.132906125	0.131465382	0.130075813	0.12873437	0.127438254	0.126184895	0.124971924	0.123797154	0.122658564	0.12155428	0.120482565	0.119441802	0.118430488	0.117447221	0.116490691	0.115559674	0.114653024	0.113769668	0.112908597	0.112068863	0.111249577	0.110449898	0.109669035	0.108906243	0.108160816	0.107432086	0.106719425	0.106022233	0.105339944	0.104672021	0.104017953	0.103377255	0.102749466	0.102134147	0.101530879	0.100939265	0.100358923	0.099789492	0.099230625	0.09868199	0.098143272	0.097614167	0.097094386	0.096583651	0.096081696	0.095588267	0.095103117	0.094626014	0.09415673	0.09369505	0.093240765	0.092793675	0.092353587	0.091920316	0.091493684	0.091073518	0.090659653	0.090251928	0.089850191	0.089454291	0.089064087	0.088679438	0.088300212	0.08792628	0.087557515	0.087193797	0.08683501	0.086481041	0.086131779	0.08578712	0.08544696	0.0851112	0.084779744	0.084452498	0.084129373	0.083810279	0.083495133	0.083183851	0.082876353	0.082572562	0.082272402	0.081975799	0.081682682	0.081392981	0.08110663	0.080823563	0.080543716	0.080267027	0.079993436	0.079722883	0.079455313	0.079190669	0.078928896	0.078669944
11:12037287	0.038098525	0.038500889	0.03890733	0.039317886	0.039732596	0.040151497	0.040574627	0.041002027	0.041433734	0.041869788	0.042310228	0.042755095	0.043204429	0.043658269	0.044116657	0.044579633	0.045047239	0.045519516	0.045996506	0.046478251	0.046964793	0.047456175	0.047952439	0.048453629	0.048959788	0.049470959	0.049987187	0.050508516	0.051034989	0.051566652	0.05210355	0.052645727	0.05319323	0.053746103	0.054304393	0.054868147	0.055437409	0.056012228	0.05659265	0.057178722	0.057770492	0.058368007	0.058971316	0.059580465	0.060195505	0.060816483	0.061443448	0.06207645	0.062715537	0.063360759	0.064012165	0.064669807	0.065333733	0.066003994	0.066680641	0.067363725	0.068053295	0.068749405	0.069452104	0.070161444	0.070877477	0.071600255	0.07232983	0.073066254	0.073809579	0.074559858	0.075317143	0.076081488	0.076852944	0.077631566	0.078417406	0.079210518	0.080010955	0.080818771	0.081634019	0.082456753	0.083287027	0.084124894	0.084970409	0.085823626	0.086684598	0.087553381	0.088430028	0.089314593	0.09020713	0.091107695	0.092016341	0.092933123	0.093858095	0.094791311	0.095732825	0.096682692	0.097640966	0.098607702	0.099582952	0.100566772	0.101559215	0.102560335	0.103570187	0.104588822	0.105616296	0.106652662	0.107697972	0.108752281	0.10981564	0.110888103	0.111969722	0.11306055	0.114160639	0.11527004	0.116388806	0.117516989	0.118654638	0.119801806	0.120958542	0.122124897	0.123300922	0.124486666	0.125682177	0.126887506	0.128102701	0.12932781	0.13056288	0.13180796	0.133063096	0.134328335	0.135603722	0.136889304	0.138185126
11:120618716	0.851533252	0.794370274	0.75404297	0.722373902	0.696151917	0.673726347	0.654119558	0.636698389	0.621026503	0.606789084	0.593750823	0.581730813	0.570586741	0.560204493	0.550491074	0.541369641	0.532775929	0.52465562	0.516962377	0.509656338	0.50270296	0.496072102	0.489737306	0.483675219	0.477865122	0.472288548	0.466928967	0.461771521	0.456802808	0.452010697	0.447384175	0.442913208	0.438588633	0.434402059	0.430345784	0.426412718	0.422596325	0.418890563	0.41528984	0.411788964	0.408383113	0.405067796	0.401838827	0.398692294	0.39562454	0.39263214	0.38971188	0.386860743	0.384075891	0.381354654	0.378694513	0.376093095	0.373548154	0.371057571	0.368619337	0.366231551	0.363892409	0.361600199	0.359353297	0.357150157	0.354989308	0.352869352	0.350788953	0.348746841	0.346741802	0.344772676	0.342838358	0.340937787	0.339069952	0.337233883	0.335428652	0.333653368	0.331907178	0.330189263	0.328498838	0.326835146	0.325197464	0.323585093	0.321997362	0.320433627	0.318893265	0.317375678	0.315880289	0.314406542	0.312953901	0.311521848	0.310109885	0.308717528	0.307344312	0.305989788	0.30465352	0.303335087	0.302034084	0.300750115	0.299482801	0.298231772	0.296996672	0.295777153	0.29457288	0.293383528	0.292208782	0.291048336	0.289901893	0.288769164	0.28764987	0.28654374	0.28545051	0.284369923	0.28330173	0.282245689	0.281201565	0.280169129	0.279148158	0.278138435	0.277139749	0.276151896	0.275174675	0.274207892	0.273251357	0.272304885	0.271368297	0.270441416	0.269524073	0.268616099	0.267717333	0.266827616	0.265946793	0.265074713	0.264211229
